id,izhodisce,cas,zahtevnost,pot,visinaizhodisca,visinskarazlika
1713,Planina Blato,240,lahko brezpotje,,1147,1034
1713,Konec ceste na Vogar,285,lahko brezpotje,mimo Grive,1350,831
13602,Ruski križ,225,zahtevno brezpotje,,1000,1180
1418,Planina Kuhinja,240,lahka neoznačena steza,,991,1185
1418,Dom v Lepeni,285,lahka neoznačena steza,čez Prag,700,1476
1418,Krn,280,lahka neoznačena steza,čez planino Sleme,900,1276
1418,Planina Polog,325,lahka neoznačena steza,čez Prehodce,457,1719
1418,Planina Polog,345,lahka neoznačena steza,čez planino Sleme,457,1719
1418,Koča pri Savici,390,lahka neoznačena steza,čez Prehodce,653,1523
1374,Planina Kuhinja,200,delno zahtevna označena pot,,991,1173
1374,Planina Kuhinja,240,lahka označena pot,mimo jezera v Lužnici,991,1173
1374,Dom v Lepeni,290,delno zahtevna označena pot,čez Krnsko škrbino,700,1464
1374,Krn,280,lahka označena pot,čez planino Sleme,900,1264
1374,Dom v Lepeni,285,lahka neoznačena steza,čez Prag,700,1464
1374,Koča pri Savici,425,lahka označena pot,čez Prehodce,653,1511
1374,Planina Polog,360,lahka označena pot,čez Prehodce,457,1707
1374,Koča na planini Kuhinja,195,delno zahtevna označena pot,,1002,1162
1374,Planina Polog,345,lahka označena pot,čez planino Sleme,457,1707
1258,Zadnjica,285,lahka neoznačena steza,,650,1508
1258,Aljažev dom v Vratih,315,lahka neoznačena steza,mimo Pogačnikovega doma,1015,1143
1100,Zadnjica,285,lahka označena pot,,650,1501
1100,Konec ceste na Pokljuki,300,lahka označena pot,,1340,811
1100,Planina Blato,315,lahka označena pot,Za Kopico,1147,1004
1100,Zadnjica,285,zelo zahtevna označena pot,čez Komar,650,1501
1100,Koča pri Savici,375,zahtevna označena pot,,653,1498
1100,Dolina Krma,330,lahka označena pot,,944,1207
1100,Zadnjica,405,zelo zahtevna označena pot,pot Mire Marko Debelakove,650,1501
1100,Planina Blato,330,lahka neoznačena steza,čez Grintovico,1147,1004
1100,Aljažev dom v Vratih,340,lahka označena pot,,1015,1136
12725,Parkirišče pod Pl. Kot,195,zahtevna označena pot,Kanin) (preko Zg. Brda in sedla Med Baban,1069,1079
11625,Planina Zapleč,180,delno zahtevna neoznačena pot,neoznačena mulatjera ,1201,941
11625,Planina Zapleč,240,delno zahtevna neoznačena pot,s planine Zaprikraj čez Vršič,1201,941
1995,Dolina Krma,260,zahtevno brezpotje,,930,1206
1285,Dom v Tamarju,195,delno zahtevna označena pot,mimo bivaka,1108,1026
1285,Dom v Tamarju,195,lahka označena pot,po melišču,1108,1026
1256,Rudno polje,165,zahtevna neoznačena steza,čez Viševnik,1347,785
1256,Rudno polje,155,zahtevna neoznačena steza,čez Kačji rob,1347,785
1256,Konec ceste na Pokljuki,155,zahtevna neoznačena steza,,1340,792
1256,Rudno polje,215,zahtevna neoznačena steza,skozi Zgornji Razor,1347,785
1256,Rudno polje,155,zahtevna neoznačena steza,čez Jezerce in Srenjski preval,1347,785
1256,Uskovnica (Lom),210,zahtevna neoznačena steza,,1076,1056
1256,Uskovnica (Razpotje),190,zahtevna neoznačena steza,,1215,917
1256,Srednja vas,295,zahtevna neoznačena steza,Za Ribnico,583,1549
12571,Gozdec,210,delno zahtevna neoznačena pot,preko Ruše in čez sedlo Jezerca,1065,1056
13493,Zadnja Trenta (Flori),260,"zahtevno brezpotje, zahtevna označena pot",,962,1156
1211,Poldov rovt (Vrata),240,zahtevna neoznačena steza,,941,1177
13485,Galerija Berebica v Trenti,270,zelo zahtevno brezpotje,Stara vojaška cesta - Trentski Pelc,574,1542
13589,Zadnja Trenta (Flori),270,"zahtevno brezpotje, zelo zahtevna označena pot",nad Zadnjo Trento,962,1151
13589,Zadnja Trenta (Flori),285,"zahtevno brezpotje, zelo zahtevna označena pot",nad Zadnjo Trento) (čez Srednjico,962,1151
1996,Vršič,135,zahtevno brezpotje,,1611,498
12708,Mlinarica,220,zahtevna neoznačena steza,,1089,1012
1610,Rudno polje,250,zahtevno brezpotje,,1347,751
1454,Planina Blato,230,zahtevno brezpotje,,1147,944
1454,Koča pri Savici,260,zahtevno brezpotje,,653,1438
1454,Konec ceste na Vogar,225,zahtevno brezpotje,,1350,741
13465,Zadnja Trenta (Flori),250,"lahko brezpotje, zahtevna označena pot",,962,1128
1323,Planina Blato,165,lahka neoznačena steza,,1147,940
1323,Planina Blato,195,lahka neoznačena steza,čez planino Krstenica,1147,940
1323,Stara Fužina,300,lahka neoznačena steza,,600,1487
1273,Vršič,80,lahka neoznačena steza,,1611,476
1153,Planina Kuk,270,delno zahtevna označena pot,,1150,935
1153,Koča pri Savici,375,zahtevna označena pot,čez Vrh Planje,653,1432
1153,Koča pri Savici,345,zahtevna neoznačena steza,direktna pot,653,1432
1153,Koča pri Savici,405,delno zahtevna označena pot,mimo Doma na Komni in čez Škrbino,653,1432
1153,Tolminske Ravne,285,zahtevna označena pot,čez planino Razor,924,1161
1153,Ski hotel Vogel,335,delno zahtevna označena pot,,1540,545
1153,Ukanc,330,"lahka neoznačena steza, delno zahtevna označena pot",,570,1515
1153,Planina Polog,375,"lahko brezpotje, zahtevna označena pot",čez planino Dobrenjščico,457,1628
1153,Tolminske Ravne,240,lahka označena pot,mimo planine Kal,924,1161
1153,Kneške Ravne,375,"lahka neoznačena steza, delno zahtevna označena pot",čez Škrbino,720,1365
1676,Zadnjica,255,lahka neoznačena steza,,650,1434
1676,Trenta,255,lahka neoznačena steza,,620,1464
1332,Mojstrana,255,lahka označena pot,,675,1402
1332,Plaz Črlovec,265,"delno zahtevna neoznačena pot, lahka označena pot",zgornja pot,920,1157
1332,Plaz Črlovec,240,"zahtevna neoznačena steza, lahka označena pot",čez Vrtaško planino,920,1157
1279,Planina Blato,180,lahko brezpotje,,1147,930
1279,Planina  Blato,200,lahko brezpotje,čez Kredo,1147,930
1279,Konec ceste na Vogar,225,lahka neoznačena steza,mimo Grive,1350,727
1378,Planina Blato,200,delno zahtevna neoznačena pot,,1147,928
1378,Planina Blato,220,lahko brezpotje,čez Adama in Evo,1147,928
1378,Konec ceste na Pokljuki,300,delno zahtevna neoznačena pot,,1340,735
1378,Stara Fužina,305,delno zahtevna neoznačena pot,čez planino Krstenica,600,1475
1378,Rudno polje,320,delno zahtevna neoznačena pot,,1347,728
12318,Gozd Martuljek,300,alpinistični vzpon,normalni pristop,750,1324
1175,Zadnjica,255,lahka označena pot,,650,1421
1175,Trenta,255,lahka označena pot,,620,1451
1175,Planina Blato,300,lahka označena pot,Za Kopico,1147,924
1175,Koča pri Savici,300,zahtevna označena pot,,653,1418
1175,Planina Blato,315,lahka označena pot,čez Prode,1147,924
1175,Planina Blato,315,delno zahtevna označena pot,čez Štapce,1147,924
1175,Zadnjica,390,zelo zahtevna označena pot,pot Mire Marko Debelakove,650,1421
1151,Planina Blato,210,lahka označena pot,čez Štapce,1147,924
1151,Koča pri Savici,240,zahtevna označena pot,,653,1418
1151,Konec ceste na Vogar,215,lahka označena pot,čez Štapce,1350,721
1151,Planina Blato,210,lahko brezpotje,snežni pristop,1147,924
1210,Vršič,240,lahka označena pot,,1611,453
1210,Zadnja Trenta (Flori),210,lahka označena pot,,900,1164
1210,Bavšica,345,zelo zahtevna označena pot,,698,1366
1210,Loška Koritnica,300,zelo zahtevna označena pot,,780,1284
12680,Ski hotel Vogel,280,zahtevno brezpotje,po Bohinjski planinski poti,1540,521
12680,Koča pri Savici,420,zahtevno brezpotje,pristop po grebenu iz zahodne strani,653,1408
12680,Ski hotel Vogel,290,"zelo zahtevna označena pot, zahtevno brezpotje",po BPP pod Rušnatim vrhom in čez Mejo in Škrbino,1540,521
1506,Dolina Krma,240,lahko brezpotje,,944,1112
1698,Planina Kuk,225,zelo zahtevna označena pot,čez Škrbino,1150,904
1698,Planina Kuk,195,delno zahtevna označena pot,direktna pot,1150,904
1698,Ukanc,285,"lahka neoznačena steza, zelo zahtevna označena pot",,570,1484
1698,Koča pri Savici,360,zelo zahtevna označena pot,mimo Doma na Komni in čez Škrbino,653,1401
1698,Ski hotel Vogel,290,zelo zahtevna označena pot,,1540,514
1698,Tolminske Ravne,210,zahtevna označena pot,po strmi in direktni poti,924,1130
1698,Tolminske Ravne,240,zelo zahtevna označena pot,po strmi poti in čez Škrbino,924,1130
1698,Tolminske Ravne,240,delno zahtevna označena pot,po mulatjeri in direktni poti,924,1130
1698,Ski hotel Vogel,270,zelo zahtevna označena pot,po Bohinjski planinski poti,1540,514
1698,Ski hotel Vogel,230,zahtevno brezpotje,po BPP pod Rušnatim vrhom in po grebenu čez Mejo,1540,514
1698,Kneške Ravne,330,"lahka neoznačena steza, zelo zahtevna označena pot",čez Škrbino,720,1334
1698,Kneške Ravne,300,"lahka neoznačena steza, delno zahtevna označena pot",direktna pot,720,1334
11888,Planina Kuk,245,delno zahtevna označena pot,,1150,902
11888,Koča pri Savici,380,delno zahtevna označena pot,mimo Doma na Komni in čez Škrbino,653,1399
11888,Ukanc,305,"lahka neoznačena steza, delno zahtevna označena pot",,570,1482
11888,Ski hotel Vogel,310,delno zahtevna označena pot,,1540,512
11888,Tolminske Ravne,260,zahtevna označena pot,čez planino Razor,924,1128
11888,Kneške Ravne,350,"lahka neoznačena steza, delno zahtevna označena pot",čez Škrbino,720,1332
1164,Zadnjica,240,lahka označena pot,,650,1400
1164,Aljažev dom v Vratih,270,delno zahtevna označena pot,čez Sovatno,1015,1035
1164,Ruski križ,310,zelo zahtevna označena pot,čez Kriško steno,1000,1050
1164,Pišnica,345,zelo zahtevna označena pot,,850,1200
177,Rudno polje,120,lahka označena pot,,1347,703
177,Rudno polje,140,delno zahtevna označena pot,čez Kačji rob,1347,703
177,Konec ceste na Pokljuki,140,delno zahtevna označena pot,čez Srenjski preval,1340,710
177,Rudno polje,160,delno zahtevna označena pot,čez Jezerce in Srenjski preval,1347,703
177,Rudno polje,200,"lahka neoznačena steza, delno zahtevna označena pot",skozi Zgornji Razor,1347,703
177,Planina Zajavornik,210,delno zahtevna označena pot,,1292,758
177,Medvedova konta,195,delno zahtevna označena pot,,1410,640
177,Konec ceste na Pokljuki,135,lahka neoznačena steza,čez Golo Ravan,1340,710
177,Pri Rupah,195,delno zahtevna označena pot,,1350,700
177,Rudno polje,135,lahka neoznačena steza,čez Golo Ravan,1347,703
177,Konec ceste na Pokljuki,140,lahka neoznačena steza,mimo izvira Zlate vode,1340,710
177,Rudno polje,140,lahka neoznačena steza,mimo izvira Zlate vode,1347,703
177,Uskovnica (Razpotje),175,lahka neoznačena steza,mimo izvira Zlate vode,1215,835
177,Uskovnica (Lom),195,delno zahtevna označena pot,čez Srenjski preval,1076,974
177,Uskovnica (Razpotje),175,delno zahtevna označena pot,čez Srenjski preval,1215,835
177,Uskovnica (Lom),195,lahka neoznačena steza,mimo izvira Zlate vode,1076,974
177,Srednja vas,280,delno zahtevna označena pot,Za Ribnico in čez Srenjski preval,583,1467
177,Uskovnica (Razpotje),170,lahka neoznačena steza,čez Golo Ravan,1215,835
177,Uskovnica (Lom),190,lahka neoznačena steza,čez Golo Ravan,1076,974
177,Srednja vas,275,lahka neoznačena steza,Za Ribnico in čez Golo Ravan,583,1467
177,Srednja vas,280,lahka neoznačena steza,Za Ribnico in mimo izvira Zlate vode,583,1467
12988,Dom v Lepeni,270,zahtevno brezpotje,,700,1342
12988,Lepena,360,zahtevno brezpotje,čez planino Zagreben,490,1552
1259,Planina Blato,180,delno zahtevna neoznačena pot,,1147,893
1259,Stara Fužina,285,delno zahtevna neoznačena pot,čez Krstenico,600,1440
1259,Stara Fužina,330,"lahka označena pot, delno zahtevna neoznačena pot",čez planino pod Mišelj vrhom,600,1440
1259,Planina Blato,240,delno zahtevna neoznačena pot,čez planino pod Mišelj vrhom,1147,893
1259,Konec ceste na Pokljuki,300,"lahka označena pot, delno zahtevna neoznačena pot",,1340,700
1259,Uskovnica (Lom),335,"zahtevna označena pot, delno zahtevna neoznačena pot",čez planino Spodnji Tosc,1076,964
11384,Gozd Martuljek,270,"zahtevna neoznačena steza, lahko brezpotje",čez Kotle,750,1289
11595,Krn,250,"lahka označena pot, lahko brezpotje",nad jezerom v Lužnici) (čez planino Sleme,900,1132
11595,Planina Polog,315,"lahka označena pot, lahko brezpotje",nad jezerom v Lužnici,457,1575
11595,Planina Kuninja,210,"lahka označena pot, lahko brezpotje",nad jezerom v Lužnici,991,1041
1468,Mojstrana,255,lahka neoznačena steza,,675,1354
1468,Plaz Črlovec,265,"delno zahtevna neoznačena pot, lahka označena pot",zgornja pot,920,1109
1468,Plaz Črlovec,240,"zahtevna neoznačena steza, lahka označena pot",čez Vrtaško planino,920,1109
1280,Planina  Blato,170,lahka neoznačena steza,direktna pot,1147,878
1280,Planina Blato,200,lahko brezpotje,čez Slatno,1147,878
1712,Planina Blato,200,lahko brezpotje,čez Adama,1147,872
1675,Dom v Lepeni,240,lahka označena pot,,700,1316
1675,Koča pri Savici,360,lahko brezpotje,čez Bogatinsko sedlo in Lanževico,653,1363
1675,Koča pri Savici,335,lahka neoznačena steza,mimo Velike Monture,653,1363
1675,Planina Polog,340,lahka neoznačena steza,mimo Velike Monture,457,1559
184,Medvedova konta,135,lahka označena pot,,1410,604
184,Pri Rupah,135,lahka označena pot,,1350,664
184,Planina Zajavornik,150,lahka označena pot,,1292,722
184,Dolina Krma,195,zahtevna označena pot,,930,1084
184,Šport hotel,210,lahka označena pot,,1280,734
184,Rudno polje,195,lahka označena pot,,1347,667
184,Strmec,150,lahka označena pot,,1520,494
184,Kovinarska koča v Krmi,225,zelo zahtevno brezpotje,lovska pot,870,1144
184,Strmec,165,lahka označena pot,mimo Spodnjih Brd,1520,494
184,Krnica,330,lahka označena pot,,660,1354
184,Strmec,135,lahka označena pot,stara pot,1520,494
184,Medvedova konta,130,"lahko brezpotje, lahka označena pot",mimo Kotla in po stari poti,1410,604
184,Medvedova konta,145,"lahko brezpotje, lahka označena pot",mimo Kotla,1410,604
12309,Drežniške Ravne,180,lahka označena pot,,750,1262
1711,Planina Blato,190,lahko brezpotje,,1147,865
1327,Koča pri Savici,300,delno zahtevna označena pot,čez vrh Bogatina,653,1355
1327,Koča pri Savici,300,lahka označena pot,čez planino Govnjač,653,1355
1327,Planina Polog,300,lahko brezpotje,čez planino Dobrenjščico,457,1551
1327,Planina Polog,375,delno zahtevna označena pot,čez Prehodce,457,1551
1327,Dom v Lepeni,300,delno zahtevna označena pot,čez Bogatinsko sedlo,700,1308
1263,Medvedova konta,120,lahka označena pot,zahodna pot,1410,598
1263,Medvedova konta,120,lahka označena pot,vzhodna pot,1410,598
1263,Dolina Krma,165,zahtevna označena pot,,930,1078
1263,Planina Zajavornik,135,lahka označena pot,vzhodna pot,1292,716
1263,Šport hotel,195,lahka označena pot,vzhodna pot,1280,728
1263,Rudno polje,180,lahka označena pot,vzhodna pot,1347,661
1263,Pri Rupah,120,lahka označena pot,vzhodna pot,1350,658
1263,Pri Rupah,120,lahka označena pot,zahodna pot,1350,658
1263,Rudno polje,180,lahka označena pot,zahodna pot,1347,661
1172,Planina Blato,285,lahka označena pot,Za Kopico,1147,859
1172,Koča pri Savici,285,zahtevna označena pot,,653,1353
1172,Planina  Blato,300,delno zahtevna označena pot,čez Štapce,1147,859
1172,Planina Blato,300,lahka označena pot,čez Prode,1147,859
1461,Konec ceste na Pokljuki,140,zahtevna neoznačena steza,,1340,664
1461,Rudno polje,210,zahtevna neoznačena steza,čez Srenjski preval,1347,657
1461,Uskovnica (Razpotje),215,zahtevna neoznačena steza,čez planino Spodnji Tosc,1215,789
1461,Rudno polje,160,zahtevna neoznačena steza,čez Jezerce in Studorski preval,1340,664
1461,Uskovnica (Razpotje),175,zahtevna neoznačena steza,čez Jezerce in Studorski preval,1215,789
1461,Uskovnica (Lom),195,zahtevna neoznačena steza,čez Jezerce in Studorski preval,1076,928
1461,Srednja vas,280,zahtevna neoznačena steza,"Za Ribnico, čez Jezerce in Studorski preval",583,1421
1461,Uskovnica (Lom),215,zahtevna neoznačena steza,čez planino Spodnji Tosc,1076,928
1461,Srednja vas,300,zahtevna neoznačena steza,Za Ribnico in čez planino Spodnji Tosc,583,1421
1325,Koča pri Savici,300,lahka označena pot,čez Bogatinsko sedlo,653,1350
1325,Koča pri Savici,300,lahka označena pot,čez Lepo Komno,653,1350
1325,Pod Zjabci,240,zahtevno brezpotje,po Rapalski meji,745,1258
1325,Pod Zjabci,300,lahka označena pot,čez Lepo Komno,745,1258
1325,Dom v Lepeni,300,lahka označena pot,čez Bogatinsko sedlo,700,1303
1325,Dom v Lepeni,280,lahko brezpotje,mimo Velike Babe,700,1303
1936,Koča pri Savici,315,lahko brezpotje,čez Lepo Komno,653,1348
11108,Ski hotel Vogel,240,lahko brezpotje,čez Konjsko sedlo,1540,456
11108,Ribčev Laz,420,lahko brezpotje,čez Konjsko sedlo,546,1450
11108,Ski hotel Vogel,210,"delno zahtevna označena pot, lahko brezpotje",z BPP za Rušnatim vrhom na greben,1540,456
11108,Ski hotel Vogel,290,zelo zahtevna označena pot,po Bohinjski planinski poti in čez Vrh nad Škrbino,1540,456
11108,Ukanc,320,lahko brezpotje,skozi Žagarjev graben in čez Konjsko sedlo,570,1426
11538,Planina Blato,180,lahko brezpotje,,1147,848
1173,Planina Blato,280,lahka označena pot,Za Kopico,1147,841
1173,Koča pri Savici,270,zahtevna označena pot,,653,1335
1173,Planina  Blato,285,delno zahtevna označena pot,čez Štapce,1147,841
1173,Planina Blato,285,lahka označena pot,čez Prode,1147,841
13478,ZipLine Kanin pred planino Krnica,120,"lahka označena pot, delno zahtevna neoznačena pot",Vojaška mulatjera na Vratni vrh,1176,807
12986,Dom v Lepeni,240,zahtevno brezpotje,nad Lepeno,700,1280
12986,Lepena,330,zahtevno brezpotje,nad Lepeno) (čez planino Zagreben,490,1490
1216,Aljažev dom v Vratih,180,lahka označena pot,,1015,965
11788,Rudno polje,120,lahko brezpotje,,1347,632
11788,Rudno polje,180,lahko brezpotje,skozi Zgornji Razor,1347,632
1326,Koča pri Savici,270,delno zahtevna označena pot,čez Bogatinsko sedlo,653,1324
1326,Koča pri Savici,330,delno zahtevna označena pot,čez planino Govnjač,653,1324
1326,Planina Polog,345,delno zahtevna označena pot,čez Prehodce,457,1520
1326,Dom v Lepeni,270,delno zahtevna označena pot,čez Bogatinsko sedlo,700,1277
11615,Soča,220,lahko brezpotje,,500,1474
182,Pri Rupah,105,lahka označena pot,,1350,624
182,Dolina Krma,165,zahtevna označena pot,,930,1044
182,Rudno polje,125,"lahka neoznačena steza, delno zahtevna označena pot",skozi Zgornji Razor,1347,627
1448,Koča pri Savici,330,"lahka neoznačena steza, delno zahtevna označena pot",čez sedlo Planja,653,1318
